date,month_num,avg_temp,city
2016-02-01,2,47.7,seattle
2016-03-01,3,49.4,seattle
2016-04-01,4,56.3,seattle
2016-05-01,5,59.2,seattle
2016-06-01,6,63.6,seattle
2016-07-01,7,67,seattle
2016-08-01,8,68.6,seattle
2016-09-01,9,61.4,seattle
2016-10-01,10,55.4,seattle
2016-11-01,11,51.3,seattle
2016-12-01,12,38.5,seattle
2017-01-01,1,38.7,seattle
2017-02-01,2,41.6,seattle
2017-03-01,3,46.5,seattle
2017-04-01,4,50.8,seattle
2017-05-01,5,58.1,seattle
2017-06-01,6,62.6,seattle
2017-07-01,7,67,seattle
2017-08-01,8,69.7,seattle
2017-09-01,9,64.9,seattle
2017-10-01,10,53.2,seattle
2017-11-01,11,46.6,seattle
2017-12-01,12,40.5,seattle
2018-01-01,1,44.9,seattle
2018-02-01,2,41.4,seattle
2018-03-01,3,46.2,seattle
2018-04-01,4,50.6,seattle
2018-05-01,5,60.8,seattle
2018-06-01,6,62,seattle
2018-07-01,7,70,seattle
2018-08-01,8,68.5,seattle
2018-09-01,9,62.3,seattle
2018-10-01,10,53.4,seattle
2018-11-01,11,48.2,seattle
2018-12-01,12,43.5,seattle
2019-01-01,1,44,seattle
2019-02-01,2,36.6,seattle
2019-03-01,3,47.4,seattle
2019-04-01,4,52,seattle
2019-05-01,5,59.5,seattle
2019-06-01,6,62,seattle
2019-07-01,7,65.5,seattle
2019-08-01,8,68.5,seattle
2019-09-01,9,62.3,seattle
2019-10-01,10,50.9,seattle
2019-11-01,11,46.4,seattle
2019-12-01,12,44.2,seattle
2020-01-01,1,44.2,seattle
2020-02-01,2,43.6,seattle
2020-03-01,3,44.6,seattle
2020-04-01,4,51.8,seattle
2020-05-01,5,58.7,seattle
2020-06-01,6,61.5,seattle
2020-07-01,7,65.8,seattle
2020-08-01,8,67.2,seattle
2020-09-01,9,65.4,seattle
2020-10-01,10,54.1,seattle
2020-11-01,11,46.6,seattle
2020-12-01,12,44.1,seattle
2021-01-01,1,43.7,seattle
2021-02-01,2,41.6,seattle
2021-03-01,3,45.3,seattle
2021-04-01,4,52.1,seattle
2021-05-01,5,56.8,seattle
2021-06-01,6,66.4,seattle
2021-07-01,7,68.9,seattle
2021-08-01,8,68.3,seattle
2021-09-01,9,62.5,seattle
2021-10-01,10,53,seattle
2021-11-01,11,48.5,seattle
2021-12-01,12,38.9,seattle
2022-01-01,1,41.4,seattle
2022-02-01,2,42.8,seattle
2022-03-01,3,47.1,seattle
1869-01-01,1,34.6,nyc
1869-02-01,2,34.8,nyc
1869-03-01,3,35.4,nyc
1869-04-01,4,49.9,nyc
1869-06-01,6,69.5,nyc
1869-07-01,7,73.3,nyc
1869-08-01,8,71.8,nyc
1869-09-01,9,65.6,nyc
1869-10-01,10,51,nyc
1869-11-01,11,40.6,nyc
1869-12-01,12,34.8,nyc
1870-01-01,1,37.8,nyc
1870-02-01,2,30.9,nyc
1870-03-01,3,34.6,nyc
1870-04-01,4,50.4,nyc
1870-05-01,5,60.9,nyc
1870-06-01,6,73.8,nyc
1870-07-01,7,76.9,nyc
1870-08-01,8,75.1,nyc
1870-09-01,9,68.1,nyc
1870-10-01,10,56.5,nyc
1870-11-01,11,46.3,nyc
1870-12-01,12,35.1,nyc
1871-01-01,1,28.1,nyc
1871-02-01,2,30.4,nyc
1871-03-01,3,44.1,nyc
1871-04-01,4,52.6,nyc
1871-05-01,5,60.3,nyc
1871-06-01,6,69.1,nyc
1871-07-01,7,72.9,nyc
1871-08-01,8,74.4,nyc
1871-09-01,9,60.9,nyc
1871-10-01,10,55.3,nyc
1871-11-01,11,38.8,nyc
1871-12-01,12,29,nyc
1872-01-01,1,29.1,nyc
1872-02-01,2,30.3,nyc
1872-03-01,3,30.9,nyc
1872-04-01,4,49.7,nyc
1872-05-01,5,62,nyc
1872-06-01,6,71.9,nyc
1872-07-01,7,77.9,nyc
1872-08-01,8,76.2,nyc
1872-09-01,9,66.4,nyc
1872-10-01,10,53.3,nyc
1872-11-01,11,41.4,nyc
1872-12-01,12,26.7,nyc
1873-01-01,1,27.4,nyc
1873-02-01,2,29.1,nyc
1873-03-01,3,35.6,nyc
1873-04-01,4,46.8,nyc
1873-05-01,5,58.3,nyc
1873-06-01,6,69.9,nyc
1873-07-01,7,76,nyc
1873-08-01,8,72,nyc
1873-09-01,9,65.4,nyc
1873-10-01,10,55.4,nyc
1873-11-01,11,37.2,nyc
1873-12-01,12,36.7,nyc
1874-01-01,1,34.4,nyc
1874-02-01,2,31.4,nyc
1874-03-01,3,37.1,nyc
1874-04-01,4,40.9,nyc
1874-05-01,5,58.3,nyc
1874-06-01,6,70.5,nyc
1874-07-01,7,74.2,nyc
1874-08-01,8,70.1,nyc
1874-09-01,9,67.3,nyc
1874-10-01,10,54.8,nyc
1874-11-01,11,42.8,nyc
1874-12-01,12,34.4,nyc
1875-01-01,1,23.6,nyc
1875-02-01,2,25.2,nyc
1875-03-01,3,34.5,nyc
1875-04-01,4,43.7,nyc
1875-05-01,5,60,nyc
1875-06-01,6,69.1,nyc
1875-07-01,7,74.2,nyc
1875-08-01,8,73.2,nyc
1875-09-01,9,63.9,nyc
1875-10-01,10,53.2,nyc
1875-11-01,11,38.9,nyc
1875-12-01,12,33.4,nyc
1876-01-01,1,36.3,nyc
1876-02-01,2,32.2,nyc
1876-03-01,3,34.6,nyc
1876-04-01,4,47.3,nyc
1876-05-01,5,59.8,nyc
1876-06-01,6,73.7,nyc
1876-07-01,7,79.2,nyc
1876-08-01,8,75.2,nyc
1876-09-01,9,63.8,nyc
1876-10-01,10,51.2,nyc
1876-11-01,11,45.1,nyc
1876-12-01,12,25,nyc
1877-01-01,1,27.7,nyc
1877-02-01,2,37.1,nyc
1877-03-01,3,36.1,nyc
1877-04-01,4,47.9,nyc
1877-05-01,5,59.5,nyc
1877-06-01,6,70.1,nyc
1877-07-01,7,75.2,nyc
1877-08-01,8,75.5,nyc
1877-09-01,9,67.4,nyc
1877-10-01,10,55.8,nyc
1877-11-01,11,44.2,nyc
1877-12-01,12,37.4,nyc
1878-01-01,1,29.9,nyc
1878-02-01,2,32.3,nyc
1878-03-01,3,44.2,nyc
1878-04-01,4,53.7,nyc
1878-05-01,5,59.3,nyc
1878-06-01,6,67.6,nyc
1878-07-01,7,77.8,nyc
1878-08-01,8,74.3,nyc
1878-09-01,9,68.2,nyc
1878-10-01,10,58.7,nyc
1878-11-01,11,44.1,nyc
1878-12-01,12,33.2,nyc
1879-01-01,1,25.9,nyc
1879-02-01,2,27.9,nyc
1879-03-01,3,39.8,nyc
1879-04-01,4,49.1,nyc
1879-05-01,5,62.9,nyc
1879-06-01,6,69.8,nyc
1879-07-01,7,75,nyc
1879-08-01,8,72,nyc
1879-09-01,9,63.1,nyc
1879-10-01,10,60.4,nyc
1879-11-01,11,42.9,nyc
1879-12-01,12,36.8,nyc
1880-01-01,1,39.2,nyc
1880-02-01,2,36.5,nyc
1880-03-01,3,36.5,nyc
1880-04-01,4,49.6,nyc
1880-05-01,5,67.5,nyc
1880-06-01,6,72.2,nyc
1880-07-01,7,74.7,nyc
1880-08-01,8,72.5,nyc
1880-09-01,9,67.2,nyc
1880-10-01,10,53.4,nyc
1880-11-01,11,38.9,nyc
1880-12-01,12,26.4,nyc
1881-01-01,1,24.6,nyc
1881-02-01,2,28.5,nyc
1881-03-01,3,36.9,nyc
1881-04-01,4,46.7,nyc
1881-05-01,5,62.1,nyc
1881-06-01,6,65,nyc
1881-07-01,7,73.7,nyc
1881-08-01,8,73.6,nyc
1881-09-01,9,73.3,nyc
1881-10-01,10,58.5,nyc
1881-11-01,11,44.2,nyc
1881-12-01,12,39,nyc
1882-01-01,1,28.3,nyc
1882-02-01,2,34.7,nyc
1882-03-01,3,40.1,nyc
1882-04-01,4,47.4,nyc
1882-05-01,5,56.1,nyc
1882-06-01,6,71.5,nyc
1882-07-01,7,75.5,nyc
1882-08-01,8,73.2,nyc
1882-09-01,9,67.1,nyc
1882-10-01,10,57.1,nyc
1882-11-01,11,39,nyc
1882-12-01,12,30.6,nyc
1883-01-01,1,24.4,nyc
1883-02-01,2,30.2,nyc
1883-03-01,3,32.5,nyc
1883-04-01,4,47.3,nyc
1883-05-01,5,60.9,nyc
1883-06-01,6,73.4,nyc
1883-07-01,7,74.3,nyc
1883-08-01,8,69.9,nyc
1883-09-01,9,61.8,nyc
1883-10-01,10,51.9,nyc
1883-11-01,11,43.8,nyc
1883-12-01,12,31.6,nyc
1884-01-01,1,24.5,nyc
1884-02-01,2,33.8,nyc
1884-03-01,3,37,nyc
1884-04-01,4,48,nyc
1884-05-01,5,60.2,nyc
1884-06-01,6,70.4,nyc
1884-07-01,7,72.1,nyc
1884-08-01,8,73.7,nyc
1884-09-01,9,71.8,nyc
1884-10-01,10,57.5,nyc
1884-11-01,11,44.1,nyc
1884-12-01,12,33.6,nyc
1885-01-01,1,29.1,nyc
1885-02-01,2,22.6,nyc
1885-03-01,3,30.1,nyc
1885-04-01,4,48.9,nyc
1885-05-01,5,59.2,nyc
1885-06-01,6,69.5,nyc
1885-07-01,7,78,nyc
1885-08-01,8,71.9,nyc
1885-09-01,9,63.9,nyc
1885-10-01,10,53.8,nyc
1885-11-01,11,44.5,nyc
1885-12-01,12,35.3,nyc
1886-01-01,1,26,nyc
1886-02-01,2,28.3,nyc
1886-03-01,3,37.8,nyc
1886-04-01,4,53.5,nyc
1886-05-01,5,60.4,nyc
1886-06-01,6,68.6,nyc
1886-07-01,7,75.3,nyc
1886-08-01,8,70.1,nyc
1886-09-01,9,65.8,nyc
1886-10-01,10,55.1,nyc
1886-11-01,11,44.4,nyc
1886-12-01,12,29.7,nyc
1887-01-01,1,28.3,nyc
1887-02-01,2,31.9,nyc
1887-03-01,3,32.1,nyc
1887-04-01,4,46.3,nyc
1887-05-01,5,64.4,nyc
1887-06-01,6,70.1,nyc
1887-07-01,7,79.1,nyc
1887-08-01,8,70.3,nyc
1887-09-01,9,61.8,nyc
1887-10-01,10,52.4,nyc
1887-11-01,11,41.2,nyc
1887-12-01,12,33.4,nyc
1888-01-01,1,23.2,nyc
1888-02-01,2,29.2,nyc
1888-03-01,3,29.9,nyc
1888-04-01,4,46,nyc
1888-05-01,5,58.2,nyc
1888-06-01,6,71.5,nyc
1888-07-01,7,70.9,nyc
1888-08-01,8,72.8,nyc
1888-09-01,9,63,nyc
1888-10-01,10,48.5,nyc
1888-11-01,11,45.2,nyc
1888-12-01,12,34.7,nyc
1889-01-01,1,35.7,nyc
1889-02-01,2,28.1,nyc
1889-03-01,3,40,nyc
1889-04-01,4,51,nyc
1889-05-01,5,63.8,nyc
1889-06-01,6,70.7,nyc
1889-07-01,7,73.9,nyc
1889-08-01,8,70.9,nyc
1889-09-01,9,65.3,nyc
1889-10-01,10,49.6,nyc
1889-11-01,11,44.7,nyc
1889-12-01,12,39.7,nyc
1890-01-01,1,37.6,nyc
1890-02-01,2,38,nyc
1890-03-01,3,35.6,nyc
1890-04-01,4,49.7,nyc
1890-05-01,5,60.8,nyc
1890-06-01,6,70.9,nyc
1890-07-01,7,73.4,nyc
1890-08-01,8,73.1,nyc
1890-09-01,9,67.4,nyc
1890-10-01,10,54.9,nyc
1890-11-01,11,44.2,nyc
1890-12-01,12,30,nyc
1891-01-01,1,34.1,nyc
1891-02-01,2,36.4,nyc
1891-03-01,3,36.3,nyc
1891-04-01,4,50,nyc
1891-05-01,5,58.2,nyc
1891-06-01,6,72.1,nyc
1891-07-01,7,73,nyc
1891-08-01,8,76.1,nyc
1891-09-01,9,72.1,nyc
1891-10-01,10,54.9,nyc
1891-11-01,11,43.9,nyc
1891-12-01,12,42.5,nyc
1892-01-01,1,31.7,nyc
1892-02-01,2,33.5,nyc
1892-03-01,3,34.5,nyc
1892-04-01,4,49,nyc
1892-05-01,5,59.7,nyc
1892-06-01,6,74.1,nyc
1892-07-01,7,75.6,nyc
1892-08-01,8,74.9,nyc
1892-09-01,9,64.9,nyc
1892-10-01,10,53.3,nyc
1892-11-01,11,43.3,nyc
1892-12-01,12,32.2,nyc
1893-01-01,1,23.8,nyc
1893-02-01,2,29.7,nyc
1893-03-01,3,35.4,nyc
1893-04-01,4,47.1,nyc
1893-05-01,5,58.3,nyc
1893-06-01,6,68.7,nyc
1893-07-01,7,74.2,nyc
1893-08-01,8,74,nyc
1893-09-01,9,63.5,nyc
1893-10-01,10,56.1,nyc
1893-11-01,11,42.8,nyc
1893-12-01,12,34.9,nyc
1894-01-01,1,33.7,nyc
1894-02-01,2,28.3,nyc
1894-03-01,3,43,nyc
1894-04-01,4,49.4,nyc
1894-05-01,5,61.4,nyc
1894-06-01,6,70.8,nyc
1894-07-01,7,75.5,nyc
1894-08-01,8,71,nyc
1894-09-01,9,69,nyc
1894-10-01,10,55.4,nyc
1894-11-01,11,41.3,nyc
1894-12-01,12,36.7,nyc
1895-01-01,1,29.6,nyc
1895-02-01,2,24.3,nyc
1895-03-01,3,35.9,nyc
1895-04-01,4,50.1,nyc
1895-05-01,5,63.3,nyc
1895-06-01,6,73.8,nyc
1895-07-01,7,73.1,nyc
1895-08-01,8,76.1,nyc
1895-09-01,9,71.5,nyc
1895-10-01,10,52.4,nyc
1895-11-01,11,47.9,nyc
1895-12-01,12,38.4,nyc
1896-01-01,1,30,nyc
1896-02-01,2,31.6,nyc
1896-03-01,3,32.7,nyc
1896-04-01,4,52.8,nyc
1896-05-01,5,67.2,nyc
1896-06-01,6,70.3,nyc
1896-07-01,7,77.1,nyc
1896-08-01,8,76.5,nyc
1896-09-01,9,67.4,nyc
1896-10-01,10,53.7,nyc
1896-11-01,11,49.7,nyc
1896-12-01,12,34.4,nyc
1897-01-01,1,30.8,nyc
1897-02-01,2,33.2,nyc
1897-03-01,3,40.9,nyc
1897-04-01,4,50.6,nyc
1897-05-01,5,61.5,nyc
1897-06-01,6,67.5,nyc
1897-07-01,7,77,nyc
1897-08-01,8,73.4,nyc
1897-09-01,9,67.1,nyc
1897-10-01,10,56.8,nyc
1897-11-01,11,45.7,nyc
1897-12-01,12,38.6,nyc
1898-01-01,1,35.4,nyc
1898-02-01,2,36.2,nyc
1898-03-01,3,46.1,nyc
1898-04-01,4,48,nyc
1898-05-01,5,59.1,nyc
1898-06-01,6,71.8,nyc
1898-07-01,7,76.9,nyc
1898-08-01,8,75.9,nyc
1898-09-01,9,70.9,nyc
1898-10-01,10,59.5,nyc
1898-11-01,11,45.9,nyc
1898-12-01,12,35,nyc
1899-01-01,1,31.3,nyc
1899-02-01,2,28.1,nyc
1899-03-01,3,38.3,nyc
1899-04-01,4,49.7,nyc
1899-05-01,5,62.8,nyc
1899-06-01,6,74.7,nyc
1899-07-01,7,77,nyc
1899-08-01,8,76,nyc
1899-09-01,9,66.1,nyc
1899-10-01,10,59,nyc
1899-11-01,11,46.4,nyc
1899-12-01,12,38.1,nyc
1900-01-01,1,32.2,nyc
1900-02-01,2,30.5,nyc
1900-03-01,3,33.5,nyc
1900-04-01,4,50.4,nyc
1900-05-01,5,59.9,nyc
1900-06-01,6,71.3,nyc
1900-07-01,7,77.6,nyc
1900-08-01,8,77.2,nyc
1900-09-01,9,71,nyc
1900-10-01,10,61.5,nyc
1900-11-01,11,49,nyc
1900-12-01,12,36.2,nyc
1901-01-01,1,32.6,nyc
1901-02-01,2,26.4,nyc
1901-03-01,3,38.4,nyc
1901-04-01,4,48.3,nyc
1901-05-01,5,57.9,nyc
1901-06-01,6,71.4,nyc
1901-07-01,7,78.7,nyc
1901-08-01,8,75.5,nyc
1901-09-01,9,68.4,nyc
1901-10-01,10,56.1,nyc
1901-11-01,11,39.7,nyc
1901-12-01,12,35.8,nyc
1902-01-01,1,30.5,nyc
1902-02-01,2,29.6,nyc
1902-03-01,3,44.5,nyc
1902-04-01,4,50.9,nyc
1902-05-01,5,59.4,nyc
1902-06-01,6,67,nyc
1902-07-01,7,73.4,nyc
1902-08-01,8,72.4,nyc
1902-09-01,9,66.5,nyc
1902-10-01,10,58,nyc
1902-11-01,11,51.4,nyc
1902-12-01,12,32.4,nyc
1903-01-01,1,30.5,nyc
1903-02-01,2,33.5,nyc
1903-03-01,3,48.2,nyc
1903-04-01,4,52.4,nyc
1903-05-01,5,63.8,nyc
1903-06-01,6,64.5,nyc
1903-07-01,7,75.3,nyc
1903-08-01,8,69.4,nyc
1903-09-01,9,67.1,nyc
1903-10-01,10,58.2,nyc
1903-11-01,11,42.1,nyc
1903-12-01,12,31.5,nyc
1904-01-01,1,25.3,nyc
1904-02-01,2,25.1,nyc
1904-03-01,3,36.2,nyc
1904-04-01,4,46.8,nyc
1904-05-01,5,64.3,nyc
1904-06-01,6,70.7,nyc
1904-07-01,7,75.2,nyc
1904-08-01,8,73.1,nyc
1904-09-01,9,67.1,nyc
1904-10-01,10,54,nyc
1904-11-01,11,42.4,nyc
1904-12-01,12,30.2,nyc
1905-01-01,1,29.3,nyc
1905-02-01,2,24.8,nyc
1905-03-01,3,40.4,nyc
1905-04-01,4,50.2,nyc
1905-05-01,5,61.5,nyc
1905-06-01,6,70.2,nyc
1905-07-01,7,77.7,nyc
1905-08-01,8,75,nyc
1905-09-01,9,69.8,nyc
1905-10-01,10,59.4,nyc
1905-11-01,11,43.9,nyc
1905-12-01,12,38.8,nyc
1906-01-01,1,38.4,nyc
1906-02-01,2,32.8,nyc
1906-03-01,3,35.8,nyc
1906-04-01,4,52.3,nyc
1906-05-01,5,63.3,nyc
1906-06-01,6,74.1,nyc
1906-07-01,7,78,nyc
1906-08-01,8,77.6,nyc
1906-09-01,9,70.3,nyc
1906-10-01,10,57.5,nyc
1906-11-01,11,45.9,nyc
1906-12-01,12,34.2,nyc
1907-01-01,1,34.9,nyc
1907-02-01,2,25.8,nyc
1907-03-01,3,42.6,nyc
1907-04-01,4,46.9,nyc
1907-05-01,5,56.7,nyc
1907-06-01,6,68.9,nyc
1907-07-01,7,77.5,nyc
1907-08-01,8,73.9,nyc
1907-09-01,9,69.8,nyc
1907-10-01,10,52.6,nyc
1907-11-01,11,46.1,nyc
1907-12-01,12,38.7,nyc
1908-01-01,1,33,nyc
1908-02-01,2,27.4,nyc
1908-03-01,3,41.1,nyc
1908-04-01,4,52.5,nyc
1908-05-01,5,63.9,nyc
1908-06-01,6,73,nyc
1908-07-01,7,80,nyc
1908-08-01,8,75.9,nyc
1908-09-01,9,68.9,nyc
1908-10-01,10,60.7,nyc
1908-11-01,11,46.4,nyc
1908-12-01,12,37.5,nyc
1909-01-01,1,34.5,nyc
1909-02-01,2,38.1,nyc
1909-03-01,3,38.2,nyc
1909-04-01,4,48.6,nyc
1909-05-01,5,61.2,nyc
1909-06-01,6,72.3,nyc
1909-07-01,7,73.9,nyc
1909-08-01,8,72.6,nyc
1909-09-01,9,67.4,nyc
1909-10-01,10,54.9,nyc
1909-11-01,11,49.7,nyc
1909-12-01,12,32.5,nyc
1910-01-01,1,31.5,nyc
1910-02-01,2,29.7,nyc
1910-03-01,3,43.6,nyc
1910-04-01,4,55.5,nyc
1910-05-01,5,61.7,nyc
1910-06-01,6,69,nyc
1910-07-01,7,77.5,nyc
1910-08-01,8,72.4,nyc
1910-09-01,9,69.7,nyc
1910-10-01,10,59.5,nyc
1910-11-01,11,42.6,nyc
1910-12-01,12,29.7,nyc
1911-01-01,1,36.3,nyc
1911-02-01,2,31.2,nyc
1911-03-01,3,34.8,nyc
1911-04-01,4,47.9,nyc
1911-05-01,5,64.5,nyc
1911-06-01,6,70.1,nyc
1911-07-01,7,77.8,nyc
1911-08-01,8,73.3,nyc
1911-09-01,9,67.8,nyc
1911-10-01,10,56,nyc
1911-11-01,11,42.3,nyc
1911-12-01,12,39.5,nyc
1912-01-01,1,23.7,nyc
1912-02-01,2,28.8,nyc
1912-03-01,3,37.5,nyc
1912-04-01,4,50.4,nyc
1912-05-01,5,62.2,nyc
1912-06-01,6,69.7,nyc
1912-07-01,7,75.6,nyc
1912-08-01,8,71.6,nyc
1912-09-01,9,66.6,nyc
1912-10-01,10,59.2,nyc
1912-11-01,11,47.8,nyc
1912-12-01,12,39.3,nyc
1913-01-01,1,40.8,nyc
1913-02-01,2,31.3,nyc
1913-03-01,3,44.8,nyc
1913-04-01,4,52.4,nyc
1913-05-01,5,60.6,nyc
1913-06-01,6,70.5,nyc
1913-07-01,7,76.1,nyc
1913-08-01,8,73.3,nyc
1913-09-01,9,64.6,nyc
1913-10-01,10,58.6,nyc
1913-11-01,11,47.3,nyc
1913-12-01,12,38.7,nyc
1914-01-01,1,31.5,nyc
1914-02-01,2,25.4,nyc
1914-03-01,3,36.5,nyc
1914-04-01,4,47.9,nyc
1914-05-01,5,64.5,nyc
1914-06-01,6,68.8,nyc
1914-07-01,7,72,nyc
1914-08-01,8,74.6,nyc
1914-09-01,9,66.7,nyc
1914-10-01,10,59.4,nyc
1914-11-01,11,44.4,nyc
1914-12-01,12,31.6,nyc
1915-01-01,1,34.5,nyc
1915-02-01,2,35.9,nyc
1915-03-01,3,36.7,nyc
1915-04-01,4,54.4,nyc
1915-05-01,5,59,nyc
1915-06-01,6,68,nyc
1915-07-01,7,73.9,nyc
1915-08-01,8,71.6,nyc
1915-09-01,9,70,nyc
1915-10-01,10,57.6,nyc
1915-11-01,11,46.3,nyc
1915-12-01,12,33.4,nyc
1916-01-01,1,36,nyc
1916-02-01,2,27.8,nyc
1916-03-01,3,32.4,nyc
1916-04-01,4,48.4,nyc
1916-05-01,5,61.4,nyc
1916-06-01,6,65.7,nyc
1916-07-01,7,75.4,nyc
1916-08-01,8,74.8,nyc
1916-09-01,9,67.4,nyc
1916-10-01,10,57.7,nyc
1916-11-01,11,45.4,nyc
1916-12-01,12,34,nyc
1917-01-01,1,32.8,nyc
1917-02-01,2,28.3,nyc
1917-03-01,3,39.2,nyc
1917-04-01,4,48.4,nyc
1917-05-01,5,54.3,nyc
1917-06-01,6,70.3,nyc
1917-07-01,7,75.9,nyc
1917-08-01,8,76.1,nyc
1917-09-01,9,63.6,nyc
1917-10-01,10,53,nyc
1917-11-01,11,41.6,nyc
1917-12-01,12,25,nyc
1918-01-01,1,21.7,nyc
1918-02-01,2,30.4,nyc
1918-03-01,3,42.1,nyc
1918-04-01,4,50.7,nyc
1918-05-01,5,65.3,nyc
1918-06-01,6,67.8,nyc
1918-07-01,7,74.6,nyc
1918-08-01,8,76.5,nyc
1918-09-01,9,63.8,nyc
1918-10-01,10,59,nyc
1918-11-01,11,46.5,nyc
1918-12-01,12,39.4,nyc
1919-01-01,1,35.6,nyc
1919-02-01,2,34.9,nyc
1919-03-01,3,43.2,nyc
1919-04-01,4,50,nyc
1919-05-01,5,62,nyc
1919-06-01,6,70.9,nyc
1919-07-01,7,75.1,nyc
1919-08-01,8,71.1,nyc
1919-09-01,9,67.6,nyc
1919-10-01,10,59.2,nyc
1919-11-01,11,45.2,nyc
1919-12-01,12,30.2,nyc
1920-01-01,1,23.4,nyc
1920-02-01,2,28.5,nyc
1920-03-01,3,39.9,nyc
1920-04-01,4,48.1,nyc
1920-05-01,5,58.7,nyc
1920-06-01,6,69.2,nyc
1920-07-01,7,73.8,nyc
1920-08-01,8,74.2,nyc
1920-09-01,9,68.5,nyc
1920-10-01,10,61.1,nyc
1920-11-01,11,44.3,nyc
1920-12-01,12,37.2,nyc
1921-01-01,1,33.4,nyc
1921-02-01,2,33.9,nyc
1921-03-01,3,48.4,nyc
1921-04-01,4,56.1,nyc
1921-05-01,5,61.2,nyc
1921-06-01,6,71.1,nyc
1921-07-01,7,77.3,nyc
1921-08-01,8,71.6,nyc
1921-09-01,9,72.1,nyc
1921-10-01,10,56.3,nyc
1921-11-01,11,44.7,nyc
1921-12-01,12,32.5,nyc
1922-01-01,1,28.2,nyc
1922-02-01,2,33.6,nyc
1922-03-01,3,41,nyc
1922-04-01,4,51.5,nyc
1922-05-01,5,64.6,nyc
1922-06-01,6,71.8,nyc
1922-07-01,7,73.7,nyc
1922-08-01,8,72.3,nyc
1922-09-01,9,68.2,nyc
1922-10-01,10,58.1,nyc
1922-11-01,11,45.7,nyc
1922-12-01,12,33.5,nyc
1923-01-01,1,29.9,nyc
1923-02-01,2,26.3,nyc
1923-03-01,3,36.8,nyc
1923-04-01,4,50.3,nyc
1923-05-01,5,60,nyc
1923-06-01,6,73.4,nyc
1923-07-01,7,73.7,nyc
1923-08-01,8,72.5,nyc
1923-09-01,9,68.3,nyc
1923-10-01,10,56,nyc
1923-11-01,11,45.2,nyc
1923-12-01,12,42,nyc
1924-01-01,1,32.6,nyc
1924-02-01,2,28.8,nyc
1924-03-01,3,39.1,nyc
1924-04-01,4,49.1,nyc
1924-05-01,5,57.3,nyc
1924-06-01,6,67.8,nyc
1924-07-01,7,74.1,nyc
1924-08-01,8,74.2,nyc
1924-09-01,9,64.1,nyc
1924-10-01,10,57,nyc
1924-11-01,11,44.4,nyc
1924-12-01,12,34,nyc
1925-01-01,1,28.4,nyc
1925-02-01,2,37.8,nyc
1925-03-01,3,44.2,nyc
1925-04-01,4,51.8,nyc
1925-05-01,5,59.5,nyc
1925-06-01,6,74.3,nyc
1925-07-01,7,73.5,nyc
1925-08-01,8,73.3,nyc
1925-09-01,9,68.8,nyc
1925-10-01,10,50.6,nyc
1925-11-01,11,43.9,nyc
1925-12-01,12,34.8,nyc
1926-01-01,1,32,nyc
1926-02-01,2,29.2,nyc
1926-03-01,3,35.7,nyc
1926-04-01,4,47.3,nyc
1926-05-01,5,60.1,nyc
1926-06-01,6,66.8,nyc
1926-07-01,7,75,nyc
1926-08-01,8,73.9,nyc
1926-09-01,9,65.7,nyc
1926-10-01,10,55.1,nyc
1926-11-01,11,44.9,nyc
1926-12-01,12,28.9,nyc
1927-01-01,1,30.9,nyc
1927-02-01,2,36.4,nyc
1927-03-01,3,43,nyc
1927-04-01,4,48.6,nyc
1927-05-01,5,59,nyc
1927-06-01,6,67.3,nyc
1927-07-01,7,74,nyc
1927-08-01,8,68.5,nyc
1927-09-01,9,67.9,nyc
1927-10-01,10,59.5,nyc
1927-11-01,11,49.2,nyc
1927-12-01,12,36.7,nyc
1928-01-01,1,34,nyc
1928-02-01,2,33,nyc
1928-03-01,3,38.8,nyc
1928-04-01,4,48.3,nyc
1928-05-01,5,59.3,nyc
1928-06-01,6,67.4,nyc
1928-07-01,7,75.9,nyc
1928-08-01,8,75.4,nyc
1928-09-01,9,64.7,nyc
1928-10-01,10,58.8,nyc
1928-11-01,11,47.4,nyc
1928-12-01,12,39.3,nyc
1929-01-01,1,31.9,nyc
1929-02-01,2,32.9,nyc
1929-03-01,3,45.1,nyc
1929-04-01,4,50.9,nyc
1929-05-01,5,61.7,nyc
1929-06-01,6,71.4,nyc
1929-07-01,7,75.9,nyc
1929-08-01,8,73.1,nyc
1929-09-01,9,69.4,nyc
1929-10-01,10,54.6,nyc
1929-11-01,11,46.2,nyc
1929-12-01,12,35.8,nyc
1930-01-01,1,33.3,nyc
1930-02-01,2,37,nyc
1930-03-01,3,40.2,nyc
1930-04-01,4,48.4,nyc
1930-05-01,5,63.9,nyc
1930-06-01,6,73.5,nyc
1930-07-01,7,76.4,nyc
1930-08-01,8,73.5,nyc
1930-09-01,9,72,nyc
1930-10-01,10,55.5,nyc
1930-11-01,11,45.4,nyc
1930-12-01,12,34.6,nyc
1931-01-01,1,32.7,nyc
1931-02-01,2,33.8,nyc
1931-03-01,3,40.3,nyc
1931-04-01,4,51.1,nyc
1931-05-01,5,61.5,nyc
1931-06-01,6,70.7,nyc
1931-07-01,7,77.5,nyc
1931-08-01,8,75.2,nyc
1931-09-01,9,72.3,nyc
1931-10-01,10,61.2,nyc
1931-11-01,11,51.9,nyc
1931-12-01,12,40.9,nyc
1932-01-01,1,43.2,nyc
1932-02-01,2,36.1,nyc
1932-03-01,3,37.3,nyc
